index_id,as_of_date,Ticker,Name,Weight,Shares,Price
SPX,2022-12-31,LDOS UN Equity,Leidos Holdings Inc,--,--,105.19
SPX,2022-12-31,GOOG UW Equity,Alphabet Inc,--,--,88.73
SPX,2022-12-31,FSLR UW Equity,First Solar Inc,--,--,149.79
SPX,2022-12-31,COO UN Equity,Cooper Cos Inc/The,--,--,330.67
SPX,2022-12-31,9983490D UN Equity,TE Connectivity Ltd,--,--,114.8
SPX,2022-12-31,DFS UN Equity,Discover Financial Services,--,--,97.83
SPX,2022-12-31,LIN UN Equity,Linde PLC,--,--,326.18
SPX,2022-12-31,V UN Equity,Visa Inc,--,--,207.76
SPX,2022-12-31,MAA UN Equity,Mid-America Apartment Communities Inc,--,--,156.99
SPX,2022-12-31,XYL UN Equity,Xylem Inc/NY,--,--,110.57
SPX,2022-12-31,MPC UN Equity,Marathon Petroleum Corp,--,--,116.39
SPX,2022-12-31,TSCO UW Equity,Tractor Supply Co,--,--,224.97
SPX,2022-12-31,AMD UW Equity,Advanced Micro Devices Inc,--,--,64.77
SPX,2022-12-31,RMD UN Equity,ResMed Inc,--,--,208.13
SPX,2022-12-31,MTD UN Equity,Mettler-Toledo International Inc,--,--,1445.45
SPX,2022-12-31,VICI UN Equity,VICI Properties Inc,--,--,32.4
SPX,2022-12-31,CPRT UW Equity,Copart Inc,--,--,60.89
SPX,2022-12-31,J UN Equity,Jacobs Solutions Inc,--,--,120.07
SPX,2022-12-31,ALB UN Equity,Albemarle Corp,--,--,216.86
SPX,2022-12-31,FTNT UW Equity,Fortinet Inc,--,--,48.89
SPX,2022-12-31,MRNA UW Equity,Moderna Inc,--,--,179.62
SPX,2022-12-31,ESS UN Equity,Essex Property Trust Inc,--,--,211.92
SPX,2022-12-31,CSGP UW Equity,CoStar Group Inc,--,--,77.28
SPX,2022-12-31,O UN Equity,Realty Income Corp,--,--,63.43
SPX,2022-12-31,WRK UN Equity,Westrock Co,--,--,35.16
SPX,2022-12-31,WAB UN Equity,Westinghouse Air Brake Technologies Corp,--,--,99.81
SPX,2022-12-31,POOL UW Equity,Pool Corp,--,--,302.33
SPX,2022-12-31,WDC UW Equity,Western Digital Corp,--,--,31.55
SPX,2022-12-31,PEP UW Equity,PepsiCo Inc,--,--,180.66
SPX,2022-12-31,FANG UW Equity,Diamondback Energy Inc,--,--,136.78
SPX,2022-12-31,NOW UN Equity,ServiceNow Inc,--,--,388.27
SPX,2022-12-31,CHD UN Equity,Church & Dwight Co Inc,--,--,80.61
SPX,2022-12-31,FRT UN Equity,Federal Realty Investment Trust,--,--,101.04
SPX,2022-12-31,MGM UN Equity,MGM Resorts International,--,--,33.53
SPX,2022-12-31,AEP UW Equity,American Electric Power Co Inc,--,--,94.95
SPX,2022-12-31,SEDG UW Equity,SolarEdge Technologies Inc,--,--,283.27
SPX,2022-12-31,INVH UN Equity,Invitation Homes Inc,--,--,29.64
SPX,2022-12-31,PTC UW Equity,PTC Inc,--,--,120.04
SPX,2022-12-31,JBHT UW Equity,JB Hunt Transport Services Inc,--,--,174.36
SPX,2022-12-31,LRCX UW Equity,Lam Research Corp,--,--,420.3
SPX,2022-12-31,MHK UN Equity,Mohawk Industries Inc,--,--,102.22
SPX,2022-12-31,PNR UN Equity,Pentair PLC,--,--,44.98
SPX,2022-12-31,VRTX UW Equity,Vertex Pharmaceuticals Inc,--,--,288.78
SPX,2022-12-31,AMCR UN Equity,Amcor PLC,--,--,11.91
SPX,2022-12-31,META UW Equity,Meta Platforms Inc,--,--,120.34
SPX,2022-12-31,TMUS UW Equity,T-Mobile US Inc,--,--,140.0
SPX,2022-12-31,URI UN Equity,United Rentals Inc,--,--,355.42
SPX,2022-12-31,ARE UN Equity,Alexandria Real Estate Equities Inc,--,--,145.67
SPX,2022-12-31,HON UW Equity,Honeywell International Inc,--,--,214.3
SPX,2022-12-31,DAL UN Equity,Delta Air Lines Inc,--,--,32.86
SPX,2022-12-31,UAL UW Equity,United Airlines Holdings Inc,--,--,37.7
SPX,2022-12-31,STX UW Equity,Seagate Technology Holdings PLC,--,--,52.61
SPX,2022-12-31,NWS UW Equity,News Corp,--,--,18.44
SPX,2022-12-31,CNC UN Equity,Centene Corp,--,--,82.01
SPX,2022-12-31,MLM UN Equity,Martin Marietta Materials Inc,--,--,337.97
SPX,2022-12-31,TER UW Equity,Teradyne Inc,--,--,87.35
SPX,2022-12-31,PYPL UW Equity,PayPal Holdings Inc,--,--,71.22
SPX,2022-12-31,TSLA UW Equity,Tesla Inc,--,--,123.18
SPX,2022-12-31,ACGL UW Equity,Arch Capital Group Ltd,--,--,62.78
SPX,2022-12-31,DISH UW Equity,DISH Network Corp,--,--,14.04
SPX,2022-12-31,DOW UN Equity,Dow Inc,--,--,50.39
SPX,2022-12-31,EG UN Equity,Everest Group Ltd,--,--,331.27
SPX,2022-12-31,TDY UN Equity,Teledyne Technologies Inc,--,--,399.91
SPX,2022-12-31,NWSA UW Equity,News Corp,--,--,18.2
SPX,2022-12-31,EXC UW Equity,Exelon Corp,--,--,43.23
SPX,2022-12-31,GPN UN Equity,Global Payments Inc,--,--,99.32
SPX,2022-12-31,CCI UN Equity,Crown Castle Inc,--,--,135.64
SPX,2022-12-31,9991429D UN Equity,Aptiv Irish Holdings Ltd,--,--,93.13
SPX,2022-12-31,AAP UN Equity,Advance Auto Parts Inc,--,--,147.03
SPX,2022-12-31,ALGN UW Equity,Align Technology Inc,--,--,210.9
SPX,2022-12-31,ILMN UW Equity,Illumina Inc,--,--,202.2
SPX,2022-12-31,TRGP UN Equity,Targa Resources Corp,--,--,73.5
SPX,2022-12-31,LKQ UW Equity,LKQ Corp,--,--,53.41
SPX,2022-12-31,ZTS UN Equity,Zoetis Inc,--,--,146.55
SPX,2022-12-31,EQIX UW Equity,Equinix Inc,--,--,655.03
SPX,2022-12-31,DLR UN Equity,Digital Realty Trust Inc,--,--,100.27
SPX,2022-12-31,MOH UN Equity,Molina Healthcare Inc,--,--,330.22
SPX,2022-12-31,LVS UN Equity,Las Vegas Sands Corp,--,--,48.07
SPX,2023-12-31,FOX UW Equity,Fox Corp,--,--,27.65
SPX,2023-12-31,AMCR UN Equity,Amcor PLC,--,--,9.64
SPX,2023-12-31,NOW UN Equity,ServiceNow Inc,--,--,706.49
SPX,2023-12-31,JPM UN Equity,JPMorgan Chase & Co,--,--,170.1
SPX,2023-12-31,KO UN Equity,Coca-Cola Co/The,--,--,58.93
SPX,2023-12-31,ABBV UN Equity,AbbVie Inc,--,--,154.97
SPX,2023-12-31,CPAY UN Equity,Corpay Inc,--,--,282.61
SPX,2023-12-31,EXR UN Equity,Extra Space Storage Inc,--,--,160.33
SPX,2023-12-31,JNJ UN Equity,Johnson & Johnson,--,--,156.74
SPX,2023-12-31,MCD UN Equity,McDonald's Corp,--,--,296.51
SPX,2023-12-31,MRK UN Equity,Merck & Co Inc,--,--,109.02
SPX,2023-12-31,AWK UN Equity,American Water Works Co Inc,--,--,131.99
SPX,2023-12-31,BAC UN Equity,Bank of America Corp,--,--,33.67
SPX,2023-12-31,PFE UN Equity,Pfizer Inc,--,--,28.79
SPX,2023-12-31,KMI UN Equity,Kinder Morgan Inc,--,--,17.64
SPX,2023-12-31,AIG UN Equity,American International Group Inc,--,--,67.75
SPX,2023-12-31,HCA UN Equity,HCA Healthcare Inc,--,--,270.68
SPX,2023-12-31,IP UN Equity,International Paper Co,--,--,36.15
SPX,2023-12-31,ADM UN Equity,Archer-Daniels-Midland Co,--,--,72.22
SPX,2023-12-31,LIN UW Equity,Linde PLC,--,--,410.71
SPX,2023-12-31,AVY UN Equity,Avery Dennison Corp,--,--,202.16
SPX,2023-12-31,MSCI UN Equity,MSCI Inc,--,--,565.65
SPX,2023-12-31,BALL UN Equity,Ball Corp,--,--,57.52
SPX,2023-12-31,AXON UW Equity,Axon Enterprise Inc,--,--,258.33
SPX,2023-12-31,BRK/B UN Equity,Berkshire Hathaway Inc,--,--,356.66
SPX,2023-12-31,BMY UN Equity,Bristol-Myers Squibb Co,--,--,51.31
SPX,2023-12-31,CTRA UN Equity,Coterra Energy Inc,--,--,25.52
SPX,2023-12-31,CCL UN Equity,Carnival Corp,--,--,18.54
SPX,2023-12-31,UDR UN Equity,UDR Inc,--,--,38.29
SPX,2023-12-31,CL UN Equity,Colgate-Palmolive Co,--,--,79.71
SPX,2023-12-31,EPAM UN Equity,EPAM Systems Inc,--,--,297.34
SPX,2023-12-31,ED UN Equity,Consolidated Edison Inc,--,--,90.97
SPX,2023-12-31,GLW UN Equity,Corning Inc,--,--,30.45
SPX,2023-12-31,CZR UW Equity,Caesars Entertainment Inc,--,--,46.88
SPX,2023-12-31,DHR UN Equity,Danaher Corp,--,--,231.34
SPX,2023-12-31,D UN Equity,Dominion Energy Inc,--,--,47.0
SPX,2023-12-31,LNT UW Equity,Alliant Energy Corp,--,--,51.3
SPX,2023-12-31,STLD UW Equity,Steel Dynamics Inc,--,--,118.1
SPX,2023-12-31,REG UW Equity,Regency Centers Corp,--,--,67.0
SPX,2023-12-31,ETN UN Equity,Eaton Corp PLC,--,--,240.82
SPX,2023-12-31,ECL UN Equity,Ecolab Inc,--,--,198.35
SPX,2023-12-31,RVTY UN Equity,Revvity Inc,--,--,109.31
SPX,2023-12-31,EOG UN Equity,EOG Resources Inc,--,--,120.95
SPX,2023-12-31,AON UN Equity,Aon PLC,--,--,291.02
SPX,2023-12-31,ETR UN Equity,Entergy Corp,--,--,101.19
SPX,2023-12-31,EQT UN Equity,EQT Corp,--,--,38.66
SPX,2023-12-31,IT UN Equity,Gartner Inc,--,--,451.11
SPX,2023-12-31,FMC UN Equity,FMC Corp,--,--,63.05
SPX,2023-12-31,NEE UN Equity,NextEra Energy Inc,--,--,60.74
SPX,2023-12-31,GRMN UN Equity,Garmin Ltd,--,--,128.54
SPX,2023-12-31,FCX UN Equity,Freeport-McMoRan Inc,--,--,42.57
SPX,2023-12-31,GPC UN Equity,Genuine Parts Co,--,--,138.5
SPX,2023-12-31,GWW UN Equity,WW Grainger Inc,--,--,828.69
SPX,2023-12-31,LHX UN Equity,L3Harris Technologies Inc,--,--,210.62
SPX,2023-12-31,PODD UW Equity,Insulet Corp,--,--,216.98
SPX,2023-12-31,HSY UN Equity,Hershey Co/The,--,--,186.44
SPX,2023-12-31,CNP UN Equity,CenterPoint Energy Inc,--,--,28.57
SPX,2023-12-31,CDW UW Equity,CDW Corp/DE,--,--,227.32
SPX,2023-12-31,IPG UN Equity,Interpublic Group of Cos Inc/The,--,--,32.64
SPX,2023-12-31,IFF UN Equity,International Flavors & Fragrances Inc,--,--,80.97
SPX,2023-12-31,GNRC UN Equity,Generac Holdings Inc,--,--,129.24
SPX,2023-12-31,NXPI UW Equity,NXP Semiconductors NV,--,--,229.68
SPX,2023-12-31,K UN Equity,Kellanova,--,--,55.91
SPX,2023-12-31,LLY UN Equity,Eli Lilly & Co,--,--,582.92
SPX,2023-12-31,IEX UN Equity,IDEX Corp,--,--,217.11
SPX,2023-12-31,VTRS UW Equity,Viatris Inc,--,--,10.83
SPX,2023-12-31,MSI UN Equity,Motorola Solutions Inc,--,--,313.09
SPX,2023-12-31,CBOE UF Equity,Cboe Global Markets Inc,--,--,178.56
SPX,2023-12-31,NEM UN Equity,Newmont Corp,--,--,41.39
SPX,2023-12-31,PFG UW Equity,Principal Financial Group Inc,--,--,78.67
SPX,2023-12-31,ES UN Equity,Eversource Energy,--,--,61.72
SPX,2023-12-31,NUE UN Equity,Nucor Corp,--,--,174.04
SPX,2023-12-31,OKE UN Equity,ONEOK Inc,--,--,70.22
SPX,2023-12-31,PCG UN Equity,PG&E Corp,--,--,18.03
SPX,2023-12-31,ROL UN Equity,Rollins Inc,--,--,43.67
SPX,2023-12-31,PPL UN Equity,PPL Corp,--,--,27.1
SPX,2023-12-31,PNW UN Equity,Pinnacle West Capital Corp,--,--,71.84
SPX,2023-12-31,PPG UN Equity,PPG Industries Inc,--,--,149.55
SPX,2023-12-31,PEG UN Equity,Public Service Enterprise Group Inc,--,--,61.15
SPX,2023-12-31,SCHW UN Equity,Charles Schwab Corp/The,--,--,68.8
SPX,2023-12-31,SHW UN Equity,Sherwin-Williams Co/The,--,--,311.9
SPX,2023-12-31,WST UN Equity,West Pharmaceutical Services Inc,--,--,352.12
SPX,2023-12-31,SNA UN Equity,Snap-on Inc,--,--,288.84
SPX,2023-12-31,AME UN Equity,AMETEK Inc,--,--,164.89
SPX,2023-12-31,UBER UN Equity,Uber Technologies Inc,--,--,61.57
SPX,2023-12-31,SO UN Equity,Southern Co/The,--,--,70.12
SPX,2023-12-31,SWK UN Equity,Stanley Black & Decker Inc,--,--,98.1
SPX,2023-12-31,PSA UN Equity,Public Storage,--,--,305.0
SPX,2023-12-31,ANET UN Equity,Arista Networks Inc,--,--,235.51
SPX,2023-12-31,TXT UN Equity,Textron Inc,--,--,80.42
SPX,2023-12-31,TMO UN Equity,Thermo Fisher Scientific Inc,--,--,530.79
SPX,2023-12-31,GL UN Equity,Globe Life Inc,--,--,121.72
SPX,2023-12-31,UNH UN Equity,UnitedHealth Group Inc,--,--,526.47
SPX,2023-12-31,MRO UN Equity,Marathon Oil Corp,--,--,24.16
SPX,2023-12-31,BIO UN Equity,Bio-Rad Laboratories Inc,--,--,322.89
SPX,2023-12-31,VTR UN Equity,Ventas Inc,--,--,49.84
SPX,2023-12-31,VMC UN Equity,Vulcan Materials Co,--,--,227.01
SPX,2023-12-31,WMB UN Equity,Williams Cos Inc/The,--,--,34.83
SPX,2023-12-31,CEG UW Equity,Constellation Energy Corp,--,--,116.89
SPX,2023-12-31,WEC UN Equity,WEC Energy Group Inc,--,--,84.17
SPX,2023-12-31,AES UN Equity,AES Corp/The,--,--,19.25
SPX,2023-12-31,EXPD UN Equity,Expeditors International of Washington Inc,--,--,127.2
SPX,2023-12-31,TAP UN Equity,Molson Coors Beverage Co,--,--,61.21
SPX,2023-12-31,MAR UW Equity,Marriott International Inc/MD,--,--,225.51
SPX,2023-12-31,FISV UN Equity,Fiserv Inc,--,--,132.84
SPX,2023-12-31,PCAR UW Equity,PACCAR Inc,--,--,97.65
SPX,2023-12-31,PARA UW Equity,Paramount Global,--,--,14.79
SPX,2023-12-31,XEL UW Equity,Xcel Energy Inc,--,--,61.91
SPX,2023-12-31,WELL UN Equity,Welltower Inc,--,--,90.17
SPX,2023-12-31,BIIB UW Equity,Biogen Inc,--,--,258.77
SPX,2023-12-31,NCLH UN Equity,Norwegian Cruise Line Holdings Ltd,--,--,20.04
SPX,2023-12-31,AOS UN Equity,A O Smith Corp,--,--,82.44
SPX,2023-12-31,WM UN Equity,Waste Management Inc,--,--,179.1
SPX,2023-12-31,CFG UN Equity,Citizens Financial Group Inc,--,--,33.14
SPX,2023-12-31,HST UW Equity,Host Hotels & Resorts Inc,--,--,19.47
SPX,2023-12-31,INCY UW Equity,Incyte Corp,--,--,62.79
SPX,2023-12-31,PRU UN Equity,Prudential Financial Inc,--,--,103.71
SPX,2023-12-31,UPS UN Equity,United Parcel Service Inc,--,--,157.23
SPX,2023-12-31,WAT UN Equity,Waters Corp,--,--,329.23
SPX,2023-12-31,EVRG UW Equity,Evergy Inc,--,--,52.2
SPX,2023-12-31,MTCH UW Equity,Match Group Inc,--,--,36.5
SPX,2023-12-31,DPZ UN Equity,Domino's Pizza Inc,--,--,412.23
SPX,2023-12-31,DVA UN Equity,DaVita Inc,--,--,104.76
SPX,2023-12-31,IRM UN Equity,Iron Mountain Inc,--,--,69.98
SPX,2023-12-31,CDNS UW Equity,Cadence Design Systems Inc,--,--,272.37
SPX,2023-12-31,UHS UN Equity,Universal Health Services Inc,--,--,152.44
SPX,2023-12-31,KHC UW Equity,Kraft Heinz Co/The,--,--,36.98
SPX,2023-12-31,AMT UN Equity,American Tower Corp,--,--,215.88
SPX,2023-12-31,BXP UN Equity,BXP Inc,--,--,70.17
SPX,2023-12-31,HWM UN Equity,Howmet Aerospace Inc,--,--,54.12
SPX,2023-12-31,VLO UN Equity,Valero Energy Corp,--,--,130.0
SPX,2023-12-31,ETSY UW Equity,Etsy Inc,--,--,81.05
SPX,2023-12-31,CHRW UW Equity,CH Robinson Worldwide Inc,--,--,86.39
SPX,2023-12-31,PLD UN Equity,Prologis Inc,--,--,133.3
SPX,2023-12-31,FE UN Equity,FirstEnergy Corp,--,--,36.66
SPX,2023-12-31,PWR UN Equity,Quanta Services Inc,--,--,215.8
SPX,2023-12-31,AEE UN Equity,Ameren Corp,--,--,72.34
SPX,2023-12-31,RSG UN Equity,Republic Services Inc,--,--,164.91
SPX,2023-12-31,EBAY UW Equity,eBay Inc,--,--,43.62
SPX,2023-12-31,GS UN Equity,Goldman Sachs Group Inc/The,--,--,385.77
SPX,2023-12-31,SBAC UW Equity,SBA Communications Corp,--,--,253.69
SPX,2023-12-31,SRE UN Equity,Sempra,--,--,74.73
SPX,2023-12-31,MCO UN Equity,Moody's Corp,--,--,390.56
SPX,2023-12-31,BKNG UW Equity,Booking Holdings Inc,--,--,3547.22
SPX,2023-12-31,AKAM UW Equity,Akamai Technologies Inc,--,--,118.35
SPX,2023-12-31,CRL UN Equity,Charles River Laboratories International Inc,--,--,236.4
SPX,2023-12-31,MKTX UW Equity,MarketAxess Holdings Inc,--,--,292.85
SPX,2023-12-31,DVN UN Equity,Devon Energy Corp,--,--,45.3
SPX,2023-12-31,TFX UN Equity,Teleflex Inc,--,--,249.34
SPX,2023-12-31,ALLE UN Equity,Allegion plc,--,--,126.69
SPX,2023-12-31,WBD UW Equity,Warner Bros Discovery Inc,--,--,11.38
SPX,2023-12-31,TRMB UW Equity,Trimble Inc,--,--,53.2
SPX,2023-12-31,ELV UN Equity,Elevance Health Inc,--,--,471.56
SPX,2023-12-31,CME UW Equity,CME Group Inc,--,--,210.6
SPX,2023-12-31,9903115D UN Equity,Blackrock Finance Inc,--,--,811.8
SPX,2023-12-31,CE UN Equity,Celanese Corp,--,--,155.37
SPX,2023-12-31,IR UN Equity,Ingersoll Rand Inc,--,--,77.34
SPX,2023-12-31,ROP UW Equity,Roper Technologies Inc,--,--,545.17
SPX,2023-12-31,CSX UW Equity,CSX Corp,--,--,34.67
SPX,2023-12-31,EW UN Equity,Edwards Lifesciences Corp,--,--,76.25
SPX,2023-12-31,ZBRA UW Equity,Zebra Technologies Corp,--,--,273.33
SPX,2023-12-31,ZBH UN Equity,Zimmer Biomet Holdings Inc,--,--,121.7
SPX,2023-12-31,CPT UN Equity,Camden Property Trust,--,--,99.29
SPX,2023-12-31,FIS UN Equity,Fidelity National Information Services Inc,--,--,60.07
SPX,2023-12-31,LYV UN Equity,Live Nation Entertainment Inc,--,--,93.6
SPX,2023-12-31,NRG UN Equity,NRG Energy Inc,--,--,51.7
SPX,2023-12-31,MOS UN Equity,Mosaic Co/The,--,--,35.73
SPX,2023-12-31,CF UN Equity,CF Industries Holdings Inc,--,--,79.5
SPX,2023-12-31,LDOS UN Equity,Leidos Holdings Inc,--,--,108.24
SPX,2023-12-31,FSLR UW Equity,First Solar Inc,--,--,172.28
SPX,2023-12-31,DFS UN Equity,Discover Financial Services,--,--,112.4
SPX,2023-12-31,XYL UN Equity,Xylem Inc/NY,--,--,114.36
SPX,2023-12-31,TSCO UW Equity,Tractor Supply Co,--,--,215.03
SPX,2023-12-31,VICI UN Equity,VICI Properties Inc,--,--,31.88
SPX,2023-12-31,FTNT UW Equity,Fortinet Inc,--,--,58.53
SPX,2023-12-31,ALB UN Equity,Albemarle Corp,--,--,144.48
SPX,2023-12-31,MRNA UW Equity,Moderna Inc,--,--,99.45
SPX,2023-12-31,CSGP UW Equity,CoStar Group Inc,--,--,87.39
SPX,2023-12-31,WAB UN Equity,Westinghouse Air Brake Technologies Corp,--,--,126.9
SPX,2023-12-31,POOL UW Equity,Pool Corp,--,--,398.71
SPX,2023-12-31,WDC UW Equity,Western Digital Corp,--,--,52.37
SPX,2023-12-31,FANG UW Equity,Diamondback Energy Inc,--,--,155.08
SPX,2023-12-31,CHD UN Equity,Church & Dwight Co Inc,--,--,94.56
SPX,2023-12-31,FRT UN Equity,Federal Realty Investment Trust,--,--,103.05
SPX,2023-12-31,MGM UN Equity,MGM Resorts International,--,--,44.68
SPX,2023-12-31,AEP UW Equity,American Electric Power Co Inc,--,--,81.22
SPX,2023-12-31,INVH UN Equity,Invitation Homes Inc,--,--,34.11
SPX,2023-12-31,MHK UN Equity,Mohawk Industries Inc,--,--,103.5
SPX,2023-12-31,PNR UN Equity,Pentair PLC,--,--,72.71
SPX,2023-12-31,HON UW Equity,Honeywell International Inc,--,--,209.71
SPX,2023-12-31,TER UW Equity,Teradyne Inc,--,--,108.52
SPX,2023-12-31,EG UN Equity,Everest Group Ltd,--,--,353.58
SPX,2023-12-31,TDY UN Equity,Teledyne Technologies Inc,--,--,446.29
SPX,2023-12-31,EXC UW Equity,Exelon Corp,--,--,35.9
SPX,2023-12-31,GPN UN Equity,Global Payments Inc,--,--,127.0
SPX,2023-12-31,ALGN UW Equity,Align Technology Inc,--,--,274.0
SPX,2023-12-31,ILMN UW Equity,Illumina Inc,--,--,139.24
SPX,2023-12-31,TRGP UN Equity,Targa Resources Corp,--,--,86.87
SPX,2023-12-31,BG UN Equity,Bunge Global SA,--,--,100.95
SPX,2023-12-31,LKQ UW Equity,LKQ Corp,--,--,47.79
SPX,2023-12-31,ZTS UN Equity,Zoetis Inc,--,--,197.37
SPX,2023-12-31,EQIX UW Equity,Equinix Inc,--,--,805.39
SPX,2023-12-31,NVDA UW Equity,NVIDIA Corp,--,--,495.22
SPX,2023-12-31,MNST UW Equity,Monster Beverage Corp,--,--,57.61
SPX,2023-12-31,9980328D UN Equity,Laboratory Corp of America Holdings,--,--,227.29
SPX,2023-12-31,KVUE UN Equity,Kenvue Inc,--,--,21.53
SPX,2023-12-31,DLR UN Equity,Digital Realty Trust Inc,--,--,134.58
SPX,2023-12-31,LYB UN Equity,LyondellBasell Industries NV,--,--,95.08
SPX,2023-12-31,AXP UN Equity,American Express Co,--,--,187.34
SPX,2023-12-31,VZ UN Equity,Verizon Communications Inc,--,--,37.7
SPX,2023-12-31,AVGO UW Equity,Broadcom Inc,--,--,1116.25
SPX,2023-12-31,BA UN Equity,Boeing Co/The,--,--,260.66
SPX,2023-12-31,CAT UN Equity,Caterpillar Inc,--,--,295.67
SPX,2023-12-31,CVX UN Equity,Chevron Corp,--,--,149.16
SPX,2023-12-31,DIS UN Equity,Walt Disney Co/The,--,--,90.29
SPX,2023-12-31,XOM UN Equity,Exxon Mobil Corp,--,--,99.98
SPX,2023-12-31,PSX UN Equity,Phillips 66,--,--,133.14
SPX,2023-12-31,GE UN Equity,General Electric Co,--,--,127.63
SPX,2023-12-31,HPQ UN Equity,HP Inc,--,--,30.09
SPX,2023-12-31,HD UN Equity,Home Depot Inc/The,--,--,346.55
SPX,2023-12-31,MPWR UW Equity,Monolithic Power Systems Inc,--,--,630.78
SPX,2023-12-31,IBM UN Equity,International Business Machines Corp,--,--,163.55
SPX,2023-12-31,LULU UW Equity,Lululemon Athletica Inc,--,--,511.29
SPX,2023-12-31,MMM UN Equity,3M Co,--,--,109.32
SPX,2023-12-31,PG UN Equity,Procter & Gamble Co/The,--,--,146.54
SPX,2023-12-31,T UN Equity,AT&T Inc,--,--,16.78
SPX,2023-12-31,TRV UN Equity,Travelers Cos Inc/The,--,--,190.49
SPX,2023-12-31,RTX UN Equity,RTX Corp,--,--,84.14
SPX,2023-12-31,ADI UW Equity,Analog Devices Inc,--,--,198.56
SPX,2023-12-31,WMT UN Equity,Walmart Inc,--,--,157.65
SPX,2023-12-31,CSCO UW Equity,Cisco Systems Inc,--,--,50.52
SPX,2023-12-31,INTC UW Equity,Intel Corp,--,--,50.25
SPX,2023-12-31,GM UN Equity,General Motors Co,--,--,35.92
SPX,2023-12-31,MSFT UW Equity,Microsoft Corp,--,--,376.04
SPX,2023-12-31,DG UN Equity,Dollar General Corp,--,--,135.95
SPX,2023-12-31,CI UN Equity,Cigna Group/The,--,--,299.45
SPX,2023-12-31,C UN Equity,Citigroup Inc,--,--,51.44
SPX,2023-12-31,MO UN Equity,Altria Group Inc,--,--,40.34
SPX,2023-12-31,HPE UN Equity,Hewlett Packard Enterprise Co,--,--,16.98
SPX,2023-12-31,ABT UN Equity,Abbott Laboratories,--,--,110.07
SPX,2023-12-31,AFL UN Equity,Aflac Inc,--,--,82.5
SPX,2023-12-31,APD UN Equity,Air Products and Chemicals Inc,--,--,273.8
SPX,2023-12-31,RCL UN Equity,Royal Caribbean Cruises Ltd,--,--,129.49
SPX,2023-12-31,HES UN Equity,Hess Corp,--,--,144.16
SPX,2023-12-31,ADP UW Equity,Automatic Data Processing Inc,--,--,232.97
SPX,2023-12-31,VRSK UW Equity,Verisk Analytics Inc,--,--,238.86
SPX,2023-12-31,AZO UN Equity,AutoZone Inc,--,--,2585.61
SPX,2023-12-31,ENPH UQ Equity,Enphase Energy Inc,--,--,132.14
SPX,2023-12-31,DAY UN Equity,Dayforce Inc,--,--,67.12
SPX,2023-12-31,CARR UN Equity,Carrier Global Corp,--,--,57.45
SPX,2023-12-31,BK UN Equity,Bank of New York Mellon Corp/The,--,--,52.05
SPX,2023-12-31,OTIS UN Equity,Otis Worldwide Corp,--,--,89.47
SPX,2023-12-31,BAX UN Equity,Baxter International Inc,--,--,38.66
SPX,2023-12-31,BDX UN Equity,Becton Dickinson & Co,--,--,243.83
SPX,2023-12-31,BBY UN Equity,Best Buy Co Inc,--,--,78.28
SPX,2023-12-31,BSX UN Equity,Boston Scientific Corp,--,--,57.81
SPX,2023-12-31,BF/B UN Equity,Brown-Forman Corp,--,--,57.1
SPX,2023-12-31,CPB UN Equity,Campbell's Company/The,--,--,43.23
SPX,2023-12-31,HLT UN Equity,Hilton Worldwide Holdings Inc,--,--,182.09
SPX,2023-12-31,QRVO UW Equity,Qorvo Inc,--,--,112.61
SPX,2023-12-31,BLDR UN Equity,Builders FirstSource Inc,--,--,166.94
SPX,2023-12-31,CLX UN Equity,Clorox Co/The,--,--,142.59
SPX,2023-12-31,PAYC UN Equity,Paycom Software Inc,--,--,206.72
SPX,2023-12-31,CMS UN Equity,CMS Energy Corp,--,--,58.07
SPX,2023-12-31,CMA UN Equity,Comerica Inc,--,--,55.81
SPX,2023-12-31,CAG UN Equity,Conagra Brands Inc,--,--,28.66
SPX,2023-12-31,ABNB UW Equity,Airbnb Inc,--,--,136.14
SPX,2023-12-31,CMI UN Equity,Cummins Inc,--,--,239.57
SPX,2023-12-31,TGT UN Equity,Target Corp,--,--,142.42
SPX,2023-12-31,DE UN Equity,Deere & Co,--,--,399.87
SPX,2023-12-31,DOV UN Equity,Dover Corp,--,--,153.81
SPX,2023-12-31,DUK UN Equity,Duke Energy Corp,--,--,97.04
SPX,2023-12-31,EMR UN Equity,Emerson Electric Co,--,--,97.33
SPX,2023-12-31,EFX UN Equity,Equifax Inc,--,--,247.29
SPX,2023-12-31,IQV UN Equity,IQVIA Holdings Inc,--,--,231.38
SPX,2023-12-31,FDX UN Equity,FedEx Corp,--,--,252.97
SPX,2023-12-31,BRO UN Equity,Brown & Brown Inc,--,--,71.11
SPX,2023-12-31,F UN Equity,Ford Motor Co,--,--,12.19
SPX,2023-12-31,BEN UN Equity,Franklin Resources Inc,--,--,29.79
SPX,2023-12-31,DXCM UW Equity,Dexcom Inc,--,--,124.09
SPX,2023-12-31,GD UN Equity,General Dynamics Corp,--,--,259.67
SPX,2023-12-31,GIS UN Equity,General Mills Inc,--,--,65.14
SPX,2023-12-31,ATO UN Equity,Atmos Energy Corp,--,--,115.9
SPX,2023-12-31,HAL UN Equity,Halliburton Co,--,--,36.15
SPX,2023-12-31,DOC UN Equity,Healthpeak Properties Inc,--,--,19.8
